,uuid,timestamp,gps_lat,gps_lon,gps_alt,file_size,width,height,s3_path,url
42933,9acb3d316e7b48c4296ac021b97264a4e25bee44,2017-08-31 17:35:02,28.090895,-97.0993533333333,336.0,9862147.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613574/A67_0023_1c9678f0-a0bd-4c67-a7f7-b1f76075933d.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613574/A67_0023_1c9678f0-a0bd-4c67-a7f7-b1f76075933d.jpg
44540,32eda34f5cb921b796b0c85470d3fbd507fbeb27,2017-10-19 14:39:45,18.13041,-66.68576999999999,1319.0,5560526.0,3600.0,2400.0,s3://ladi/Images/FEMA_CAP/9075/614147/A0032_AP_d7561479-44df-43fb-ad95-19fcc64e5887.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614147/A0032_AP_d7561479-44df-43fb-ad95-19fcc64e5887.jpg
45700,00dc8d7cc55871d103b9a3954c24b31de19f3723,2017-09-17 11:03:57,30.6715683333333,-81.4230233333333,363.0,10363205.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613846/newfile0_dd65833e-5b40-4f2a-b14d-947680227abc.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613846/newfile0_dd65833e-5b40-4f2a-b14d-947680227abc.jpg
45829,094d243d90e96a32829012b00b81f7571f2838e5,2016-10-09 17:35:42,29.0186666666667,-80.89142,421.0,9409718.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/3042/291505/DSC_2113_a09cd16d-f078-448b-8280-8be77c0a2f09.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3042/291505/DSC_2113_a09cd16d-f078-448b-8280-8be77c0a2f09.jpg
46503,a9c9a046562209c8d4beec0f4c26dbcd65bb9088,2017-09-26 14:24:09,18.2053138888889,-65.7397666666667,490.0,3483988.0,4608.0,3456.0,s3://ladi/Images/FEMA_CAP/9075/614003/A0027V01_3e2bb351-d6c0-4ea9-b14d-27981c33f53f.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614003/A0027V01_3e2bb351-d6c0-4ea9-b14d-27981c33f53f.jpg
46519,6f4202e6181d240844de942e30fb91115c127f54,2017-10-19 14:01:27,18.217895000000002,-66.5856133333333,1237.0,6269889.0,3600.0,2400.0,s3://ladi/Images/FEMA_CAP/9075/614147/A0032_AP_e92dde73-6380-4210-8163-ed78b7d6d81c.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614147/A0032_AP_e92dde73-6380-4210-8163-ed78b7d6d81c.jpg
46981,a0a819b978b79b2d83022f7b895a3eeb468cbccf,2017-09-26 14:29:59,18.2156416666667,-65.7384777777778,384.0,3523706.0,4608.0,3456.0,s3://ladi/Images/FEMA_CAP/9075/614003/A0027V01_b92ce2da-568e-4008-a1fc-a3f4dd89ccd3.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614003/A0027V01_b92ce2da-568e-4008-a1fc-a3f4dd89ccd3.jpg
47093,e18d064e210e99b7d43415422ba10bf4ab54d09f,2017-09-08 11:43:21,29.543821666666698,-95.297285,285.0,11301313.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613895/DSC_4248_6b3e1bc7-1304-466f-8ea2-b4085bdd7c86.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613895/DSC_4248_6b3e1bc7-1304-466f-8ea2-b4085bdd7c86.jpg
51177,649cc9a237c20ae8391373076061be315123bce9,2017-10-05 10:44:57,18.0894583333333,-65.88458666666669,484.0,7482884.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614051/DSC_8631_855d34da-0012-469a-b5f9-97715e11912d.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614051/DSC_8631_855d34da-0012-469a-b5f9-97715e11912d.jpg
51453,f1a8362d456c5d0a50cc5ba836d3eab02564c922,2017-10-10 09:00:39,18.249305,-66.6353133333333,1592.0,4738467.0,3600.0,2400.0,s3://ladi/Images/FEMA_CAP/9075/614076/A0031_AP_ceef6306-8188-4ebc-a94b-d3b5d93f51a8.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614076/A0031_AP_ceef6306-8188-4ebc-a94b-d3b5d93f51a8.jpg
51507,88cff144edd4932e5a0d38f1e80c9cb851610347,2016-10-09 20:20:30,31.516306666666697,-81.2529016666667,470.0,6262374.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/3045/291543/DSC_2416_871b5950-99e6-44bf-9cd2-e06382c9c060.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3045/291543/DSC_2416_871b5950-99e6-44bf-9cd2-e06382c9c060.jpg
52154,5de885a49b563c2c1d7ae9c87cbb637e9c9177c3,2016-10-09 20:23:21,31.516496666666697,-81.3356566666667,470.0,6242491.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/3045/291543/DSC_2446_7a620333-67fb-480f-a911-ad9881a5166b.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3045/291543/DSC_2446_7a620333-67fb-480f-a911-ad9881a5166b.jpg
52563,b3b0891831f2168ea1a77364b8bf8a1702cfd3d1,2017-10-05 10:50:03,18.000783333333302,-65.8828883333333,489.0,6759392.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614051/DSC_8669_142c86b9-8b4f-42bf-b506-6c59666b3704.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614051/DSC_8669_142c86b9-8b4f-42bf-b506-6c59666b3704.jpg
52842,943a531c0000b429b9aad8b8da408f91c4908696,2017-09-13 14:31:42,32.0046433333333,-81.0392316666667,764.0,6815529.0,4288.0,2848.0,s3://ladi/Images/FEMA_CAP/9074/613718/DSC_0086_a472431e-a038-46cd-bb00-b0dcbbb399b6.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613718/DSC_0086_a472431e-a038-46cd-bb00-b0dcbbb399b6.jpg
54006,a5525b392f7a8f9c2917652d26722deac0d25c93,2017-09-05 16:05:36,29.938218333333303,-95.3292566666667,500.0,13603264.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613938/DSC_0267_b2c0c215-5bff-4f4c-bca2-437adda0b32a.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613938/DSC_0267_b2c0c215-5bff-4f4c-bca2-437adda0b32a.jpg
55001,1e567d9d5f892f665d669785c7651b08c054d0fe,2017-09-08 19:50:37,28.02528,-97.0704016666667,505.0,10503422.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613926/DSC_3232.JPG,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613926/DSC_3232.JPG
55580,77c20d6645c96c0092e7e4235d93f76081a5e510,2017-09-18 16:28:03,25.860271666666698,-80.2316766666667,312.0,10053289.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613848/DSC_0501_b872410c-284e-4830-b1b2-ffec8b7dc1c8.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613848/DSC_0501_b872410c-284e-4830-b1b2-ffec8b7dc1c8.jpg
56126,869ac106d7e8fa9fba74c4f0b011d9837eb9d5d6,2017-09-10 14:35:36,29.824925,-95.53496,427.0,9330070.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9073/613824/DSC_0970_374dc755-3121-4582-8458-520f444cb103.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613824/DSC_0970_374dc755-3121-4582-8458-520f444cb103.jpg
57820,6c06c2c4deb38f9524a281585710563c7bdca751,2016-08-19 12:13:03,30.3279966666667,-91.0983616666667,317.0,4713612.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/3033/231175/CAPIberv_51471c35-2ff9-4ddc-8866-ff9815cb024c.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3033/231175/CAPIberv_51471c35-2ff9-4ddc-8866-ff9815cb024c.jpg
58691,e68ad11aa35af0cec7eb68357512424d424bcb62,2017-09-08 19:22:56,30.785311666666697,-94.1701333333333,427.0,14974351.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613904/CAP_2442_ae634718-9359-488d-910a-0e968db7bced.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613904/CAP_2442_ae634718-9359-488d-910a-0e968db7bced.jpg
59584,66fbc47745dcbad1aa04e396b60f3843b6444b68,2017-09-08 10:49:33,29.0410816666667,-95.63550500000001,350.0,16717325.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613885/DSC_7696_fe8f932f-b506-4f23-9c3e-8757cc63bc38.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613885/DSC_7696_fe8f932f-b506-4f23-9c3e-8757cc63bc38.jpg
60183,988b7a3506a9d212a3491800f868a5eac5335c62,2017-09-08 11:01:04,29.622134999999997,-95.6943466666667,339.0,10520192.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613898/DSC_4840_616ed205-04e6-429a-9c6a-85c48903fee3.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613898/DSC_4840_616ed205-04e6-429a-9c6a-85c48903fee3.jpg
60390,7e83e77925cf96d96088fffd558c030397dc37d3,2017-09-08 19:52:48,27.97285,-97.107105,484.0,11763202.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613926/DSC_3320.JPG,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613926/DSC_3320.JPG
60495,3939109ffdc7831d22e522206ebb4c9eb2caf071,2017-10-19 16:10:09,18.3446316666667,-66.24805500000001,854.0,6324046.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614172/A0083_AP_3e9713d5-32f0-4ea4-b692-be7fdf299641.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614172/A0083_AP_3e9713d5-32f0-4ea4-b692-be7fdf299641.jpg
60523,713db87765ba0fd431128316713781e61b15aadf,2017-09-07 11:13:51,28.9315866666667,-95.2928633333333,234.0,6801448.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9073/613947/DSC_1992_0a9fb955-5eda-4239-a97d-2e0cb43b312a.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613947/DSC_1992_0a9fb955-5eda-4239-a97d-2e0cb43b312a.jpg
60732,5e6c553c8dd3d1e2b7c5e4409e9531d83d00bd2a,2016-10-09 21:06:56,31.449586666666697,-81.3229683333333,471.0,6225864.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/3045/291543/DSC_2839_35028963-b5a3-49d6-968b-93f19a535582.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3045/291543/DSC_2839_35028963-b5a3-49d6-968b-93f19a535582.jpg
61281,fc29b132499267fa608d05bf863799ee8dac7e5b,2017-09-01 22:04:26,30.320713333333302,-93.7621933333333,306.0,9289645.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613547/DSC_4072_d56b8cc4-6f29-43b2-bcfb-86ac35065f66.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613547/DSC_4072_d56b8cc4-6f29-43b2-bcfb-86ac35065f66.jpg
62416,1636045477fe43d16dbd850ff2050b21969a36bf,2017-09-08 11:12:05,29.5777266666667,-95.6869316666667,324.0,14783466.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613898/DSC_4906_a32c7dfd-dd05-4125-adcc-c9a99090d084.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613898/DSC_4906_a32c7dfd-dd05-4125-adcc-c9a99090d084.jpg
62473,bddb92d56b5f5a193c011afb783606c505e6d549,2016-09-04 10:33:40,27.2527483333333,-82.5512233333333,324.0,6758477.0,4928.0,3264.0,s3://ladi/Images/FEMA_CAP/3041/241283/DSC_9404_9365f0f2-3762-4dc8-81e3-28871e72489e.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3041/241283/DSC_9404_9365f0f2-3762-4dc8-81e3-28871e72489e.jpg
62766,03c663c3e07b24bbb7b30997100a4980a9632627,2017-09-08 19:28:31,30.667588333333303,-94.0941883333333,349.0,14643647.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613904/CAP_2577_a599bc82-f118-4fd8-bae0-f780963b791e.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613904/CAP_2577_a599bc82-f118-4fd8-bae0-f780963b791e.jpg
63545,f88bee166b4c4c83bfa27105ae66b2b920c61723,2017-09-28 15:12:43,18.32601,-66.3972866666667,655.0,8044758.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614010/A0029AP-_a36d6a59-05d5-4045-b9be-b82b5a6e87ba.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614010/A0029AP-_a36d6a59-05d5-4045-b9be-b82b5a6e87ba.jpg
64308,db7d0a051c7bcd76c98d93f5eecfba2b259c1cda,2016-10-09 21:25:15,31.4660583333333,-81.1990483333333,462.0,6218640.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/3045/291543/DSC_3010_bf2594e8-8923-48f3-b0b6-da677030fb64.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3045/291543/DSC_3010_bf2594e8-8923-48f3-b0b6-da677030fb64.jpg
64320,305d60b94347b72ba2e206484f8a917a4457027f,2016-10-09 21:26:15,31.466133333333303,-81.2264133333333,465.0,6247732.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/3045/291543/DSC_3022_207deb67-d816-4293-bb13-ce34e73e287a.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3045/291543/DSC_3022_207deb67-d816-4293-bb13-ce34e73e287a.jpg
65907,db707e4480867b8f264ed483859b5115210a6ecf,2017-09-28 14:56:35,18.416478333333302,-66.32684,283.0,5593073.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614011/A0008AP-_0cc2bfd9-9567-41f3-9ee0-7dde3d812ca4.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614011/A0008AP-_0cc2bfd9-9567-41f3-9ee0-7dde3d812ca4.jpg
66479,d002090b682637c5e7cefb805c2010008a4a5501,2018-09-18 16:13:54,33.3584083333333,-79.25878,458.0,5698726.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9096/615025/FRL_1015_037d0622-8e8a-4a09-92b0-22a8eb53d8f9.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615025/FRL_1015_037d0622-8e8a-4a09-92b0-22a8eb53d8f9.jpg
67527,883f10cb53cd711b12e1c5655e270c4ac2fd72cb,2017-09-08 19:35:10,30.520865,-94.0816233333333,262.0,14902287.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613904/CAP_2750_0e72b06a-3fb1-4e2b-a593-6cab7c5e5e66.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613904/CAP_2750_0e72b06a-3fb1-4e2b-a593-6cab7c5e5e66.jpg
67605,9ab39098077c50aa3ae17e0a9083f5c650063fbf,2017-10-05 11:13:08,18.4390733333333,-66.96799666666669,734.0,7194134.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614052/A0145_AP_6b84d938-aa71-40df-9b8e-f62a178fca61.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614052/A0145_AP_6b84d938-aa71-40df-9b8e-f62a178fca61.jpg
68109,056420f9e0e055ed003e01d3c2a909fb7a5489d4,2017-09-28 15:08:31,18.4368766666667,-66.6575783333333,420.0,6994825.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614011/A0008AP-_2065f2b3-9d1e-4cdd-94e6-06a0e19856d2.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614011/A0008AP-_2065f2b3-9d1e-4cdd-94e6-06a0e19856d2.jpg
68180,1074ff8ab8edb690d33ca77833443cd761558129,2018-09-18 12:32:09,35.484359999999995,-76.0912583333333,480.0,5397277.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9096/615026/DSC_0666_eccb76c3-1c4a-4cff-b58a-6f0048d8956d.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615026/DSC_0666_eccb76c3-1c4a-4cff-b58a-6f0048d8956d.jpg
70184,79e480b86a6dbd5f1c9575cbd6f1a0677bbb9e10,2017-10-11 13:59:10,18.4497816666667,-66.1623616666667,361.0,7278065.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614079/A0022_AP_26d32b80-49bc-48a1-a8bc-0ac6e803a268.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614079/A0022_AP_26d32b80-49bc-48a1-a8bc-0ac6e803a268.jpg
70284,767117214bcab118a9756bc6b1b7f265b65ffd2c,2017-09-08 11:45:18,29.719143333333303,-95.66974,336.0,13021744.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613898/DSC_5204_3b6fefa5-07c4-42a6-968a-6e229a3938f0.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613898/DSC_5204_3b6fefa5-07c4-42a6-968a-6e229a3938f0.jpg
71042,81fef9267cc3d3c633c5c62eb1673411d1f063b8,2016-10-09 21:54:44,31.500113333333303,-81.3968583333333,470.0,6245608.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/3045/291543/DSC_3324_cc03ffff-8fe6-4736-a3aa-c9bcc0f63e3e.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3045/291543/DSC_3324_cc03ffff-8fe6-4736-a3aa-c9bcc0f63e3e.jpg
71130,924f16cfcc2c0da14cdb33e85345c0f48d4f4ee1,2017-09-08 11:25:49,29.850379999999998,-95.30726999999999,309.0,10393240.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613895/DSC_3762_9ffa5c2c-15a6-48dd-80d1-6f8780d15d39.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613895/DSC_3762_9ffa5c2c-15a6-48dd-80d1-6f8780d15d39.jpg
71574,b9bb309117efa9116d35627f22fd59b45d68ade7,2016-10-09 21:59:04,31.515659999999997,-81.429105,463.0,6308315.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/3045/291543/DSC_3350_0148cbc4-ca52-41ab-9475-f69ebac719e9.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3045/291543/DSC_3350_0148cbc4-ca52-41ab-9475-f69ebac719e9.jpg
71581,fd8f900eda263368480ba7e225ab16a99ef62d4d,2016-10-09 21:59:39,31.5160666666667,-81.4112883333333,467.0,6330052.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/3045/291543/DSC_3357_bc4eb8ad-dc37-4a99-87fe-58ca14c72b48.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3045/291543/DSC_3357_bc4eb8ad-dc37-4a99-87fe-58ca14c72b48.jpg
71706,8c134080bc42db9868f9088ce15cc19a9e5f780f,2017-10-11 14:47:49,18.4082683333333,-66.10974,418.0,7516979.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614079/A0022_AP_38caca48-ae07-4b0c-91c1-941811d9ea6c.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614079/A0022_AP_38caca48-ae07-4b0c-91c1-941811d9ea6c.jpg
73004,21ee1a5f71dd1cfa20e111af3fd0c3095278e990,2017-09-13 17:29:08,31.462356666666697,-81.2361983333333,907.0,5211199.0,4288.0,2848.0,s3://ladi/Images/FEMA_CAP/9074/613723/DSC_0444_7f54dcce-2101-47e3-91a2-1003d8fad7bd.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613723/DSC_0444_7f54dcce-2101-47e3-91a2-1003d8fad7bd.jpg
73672,787f3ef3e0c39e68cf3c02e5be831a0b81a88c7f,2018-09-18 13:14:05,35.5300783333333,-76.60625999999999,575.0,12486406.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9096/615028/DSC_7272_7200081a-0fb0-49d7-a1a7-163e7b0b3fd0.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615028/DSC_7272_7200081a-0fb0-49d7-a1a7-163e7b0b3fd0.jpg
73685,30fa65368157ed02121f9153bcaa7babe028f94b,2018-09-18 13:17:19,35.5340416666667,-76.6298166666667,736.0,8548831.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9096/615028/DSC_7285_5cee5139-201d-4be7-9b5c-00eac9383318.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615028/DSC_7285_5cee5139-201d-4be7-9b5c-00eac9383318.jpg
74062,9261af1e538d8933474b95ddd487be7c3530e6e1,2016-10-09 22:11:32,31.533275,-81.2375883333333,461.0,6258168.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/3045/291543/DSC_3485_87ebfed6-6cbb-4ccc-b85a-776ecb6c64d1.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3045/291543/DSC_3485_87ebfed6-6cbb-4ccc-b85a-776ecb6c64d1.jpg
74590,2278cd6e1e0a7e256690dec820ca33f48b905e3b,2018-09-18 13:37:21,35.5746866666667,-77.04485,447.0,13499171.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9096/615028/DSC_7318_3e4491f6-a07c-4bd8-b1ec-b378ca827d39.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9096/615028/DSC_7318_3e4491f6-a07c-4bd8-b1ec-b378ca827d39.jpg
74839,09ddcaab9bceecd5f43d8a3c0ab8370e3369508f,2017-09-08 08:24:01,30.2299916666667,-94.2400116666667,318.0,15321930.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613886/DSC_0329_edb97034-129f-4a6c-a573-802457bad3e4.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613886/DSC_0329_edb97034-129f-4a6c-a573-802457bad3e4.jpg
75306,7368c0e5b1db96c516f18addedb8cd6bd188097d,2017-09-08 12:04:17,29.666388333333302,-95.66251333333331,326.0,12578502.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613898/DSC_5373_4c4c9ef7-c3d2-40ca-857f-d8e777d78cf1.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613898/DSC_5373_4c4c9ef7-c3d2-40ca-857f-d8e777d78cf1.jpg
75438,4f934f951be37ca6ecf27df9c8c32d634c952317,2017-10-11 13:38:26,18.320941666666698,-66.19593,479.0,7764838.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614079/A0022_AP_5905fdca-8c42-4915-a036-25bf809bd8ae.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614079/A0022_AP_5905fdca-8c42-4915-a036-25bf809bd8ae.jpg
75450,c5484457112c36df5d1e3ead9fb0ea8ee1003a02,2017-10-11 13:33:22,18.4563533333333,-66.197005,338.0,7066938.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614079/A0022_AP_5b31a631-c85c-4f9c-bfcb-305fe0775463.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614079/A0022_AP_5b31a631-c85c-4f9c-bfcb-305fe0775463.jpg
75493,da7986bdf74190a11e9679e98d7a724d21abf8d6,2017-09-28 16:02:00,18.4432166666667,-66.5898583333333,410.0,6373194.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614011/A0008AP-_53653e86-ec66-4d2a-aba0-f659be329d02.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614011/A0008AP-_53653e86-ec66-4d2a-aba0-f659be329d02.jpg
77388,52af891cfdd33ca1602ea04a4efc559f8f399d43,2017-09-10 14:49:34,29.884066666666698,-95.5228416666667,383.0,9122549.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9073/613824/DSC_1107_bf6f5e7a-ac3f-4739-b236-651adb579e29.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613824/DSC_1107_bf6f5e7a-ac3f-4739-b236-651adb579e29.jpg
77394,a95d5c022869fdf71b864a9ed2a9f5f71a5e49bb,2017-09-10 14:50:07,29.867404999999998,-95.5234483333333,385.0,8562300.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9073/613824/DSC_1113_1d52c5a2-b3da-4f66-be88-d4e5b80fd014.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613824/DSC_1113_1d52c5a2-b3da-4f66-be88-d4e5b80fd014.jpg
77706,91af0c78bc190661377444468ad4cf38aa47cb2a,2017-09-28 15:40:46,18.450123333333302,-66.5745266666667,427.0,6111329.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614011/A0008AP-_605ee846-71f6-488c-8cbd-db3d7ad35938.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614011/A0008AP-_605ee846-71f6-488c-8cbd-db3d7ad35938.jpg
78501,8a81ad15498799278836d17811f18110c7c4adbf,2017-10-11 13:29:17,18.460211666666698,-66.1971016666667,364.0,7174698.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614079/A0022_AP_76d22e70-c6db-4ec0-99e2-1d04f765ab78.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614079/A0022_AP_76d22e70-c6db-4ec0-99e2-1d04f765ab78.jpg
78653,6996ee69b78f19ba48fce6ad94a3dff9fbcf68e7,2017-09-08 08:32:13,30.067455,-94.2292883333333,324.0,13861235.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613886/DSC_0451_1bd7cb56-28a1-4f28-8543-1d9432d40713.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613886/DSC_0451_1bd7cb56-28a1-4f28-8543-1d9432d40713.jpg
80462,c60a0541f5f0bfdbbe8a7abb800e7e22e8ec8e1b,2017-09-08 12:25:23,29.9519233333333,-95.637275,346.0,13854942.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613898/DSC_5570_c4f8dc26-d22d-488e-bf5f-0fb0216c53f5.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613898/DSC_5570_c4f8dc26-d22d-488e-bf5f-0fb0216c53f5.jpg
81972,a5817d205e570107914d80bd469a34ea135df35a,2017-10-05 12:19:10,18.4279816666667,-66.5648083333333,457.0,7995628.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614052/A0145_AP_fd3b44cd-3dc3-498a-b287-901d44316784.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614052/A0145_AP_fd3b44cd-3dc3-498a-b287-901d44316784.jpg
